source,target,distance_km
16549,20392,0.22239
16549,13603,0.255895
16549,15611,0.259215
16549,3766,0.266545
16550,13427,0.100075
16550,7338,0.125005
16550,1260,0.125005
16550,7919,0.344704
16550,848,0.375854
16551,7777,0.066717
16551,6374,0.066717
16551,13507,0.093325
16551,6197,0.111195
16551,3415,0.116326
16552,3240,0.011119
16552,833,0.044478
16552,1923,0.150267
16552,3563,0.150267
16552,14543,0.153524
16553,1322,0.011119
16553,16628,0.153388
16553,8174,0.22704
16553,17148,0.234275
16553,13909,0.258942
16554,10917,0.093697
16554,11478,0.144553
16554,5790,0.15247
16554,5194,0.157259
16554,11756,0.325148
16555,5521,0.077836
16555,1213,0.149704
16555,6478,0.149704
16555,9075,0.182818
16555,3380,0.186481
16556,14372,0.250965
16556,5422,0.266868
16556,7961,0.301836
16556,17301,0.3129
16556,17302,0.3129
16557,7241,0.108338
16557,2311,0.134324
16557,19327,0.175005
16557,1035,0.194101
16557,731,0.203497
16558,4593,0.082401
16558,2831,0.134319
16558,20129,0.152326
16558,19585,0.154342
16558,11782,0.163012
16559,7000,0.074975
16559,17375,0.162841
16559,15591,0.17435
16559,8439,0.21127
16559,12718,0.385284
16560,16513,0.066717
16560,2013,0.088956
16560,5832,0.100227
16560,1940,0.162758
16560,9803,0.172709
16561,1663,0.13399
16561,16432,0.22239
16561,6729,0.286707
16561,14816,0.323088
16561,15601,0.396902
16562,14342,0.011119
16562,17214,0.033358
16562,3389,0.100075
16562,9081,0.134172
16562,462,0.213771
16563,17038,0.078311
16563,16182,0.193107
16563,4408,0.229608
16563,4722,0.234934
16563,2645,0.303621
16564,14560,0.150259
16564,11851,0.244629
16564,10820,0.268392
16564,12071,0.302364
16564,2201,0.30626
16565,18401,0.044478
16565,9637,0.100075
16565,1908,0.111195
16565,6169,0.1253
16565,6711,0.151207
16566,4068,0.124957
16566,20400,0.156124
16566,3202,0.224755
16566,14194,0.226946
16566,1025,0.245775
16567,10264,0.011119
16567,20368,0.078134
16567,19346,0.078134
16567,18953,0.078134
16567,18620,0.078134
16568,17547,0.022239
16568,10539,0.075591
16568,3516,0.143356
16568,14814,0.156011
16568,12343,0.177912
16569,17156,0.107899
16569,3001,0.245498
16569,16249,0.255748
16569,10937,0.255748
16569,12397,0.315773
16570,13413,0.151311
16570,15059,0.315719
16570,18618,0.322465
16570,15975,0.332027
16570,20381,0.363607
16571,5156,0.08207
16571,19857,0.122314
16571,255,0.151609
16571,12123,0.156426
16571,17153,0.224183
16572,17317,0.266868
16572,16215,0.277841
16572,9658,0.30641
16572,4819,0.32502
16572,10807,0.377888
16573,4537,0.074732
16573,18351,0.153142
16573,12229,0.232364
16573,334,0.233915
16573,14434,0.375147
16574,5530,0.125243
16574,450,0.380604
16574,18165,0.389589
16574,15015,0.433211
16574,1865,0.48162
16575,2895,0.055597
16575,17558,0.153074
16575,459,0.16419
16575,5732,0.174414
16575,11698,0.225312
16576,10247,0.116402
16576,1481,0.186842
16576,3286,0.224213
16576,12479,0.242155
16576,17995,0.256294
16577,16145,0.087245
16577,651,0.093405
16577,6727,0.193635
16577,13651,0.200842
16577,20121,0.242103
16578,15580,0.075941
16578,15644,0.213784
16578,17460,0.245295
16578,15545,0.251305
16578,8198,0.268384
16579,8848,0.077836
16579,637,0.087085
16579,2695,0.111195
16579,1518,0.133434
16579,1890,0.144553
16580,19834,0.033358
16580,17960,0.108187
16580,5006,0.156721
16580,5007,0.156721
16580,11170,0.180552
16581,17420,0.255748
16581,18222,0.307993
16581,18223,0.307993
16581,14541,0.310592
16581,9207,0.338584
16582,7570,0.033358
16582,15418,0.143403
16582,18841,0.150127
16582,14320,0.182821
16582,17453,0.213691
16583,16908,0.544855
16583,5012,0.856201
16583,2275,0.859489
16583,10106,0.934037
16583,17133,1.011967
16584,6975,0.087115
16584,1143,0.21605
16584,4260,0.250008
16584,12521,0.277436
16584,446,0.30093
16585,672,0.116188
16585,1182,0.179895
16585,12285,0.231021
16585,18499,0.241231
16585,14529,0.258807
16586,16586,0.0
16586,11702,0.078316
16586,6293,0.116414
16586,8890,0.169158
16586,5716,0.245287
16587,16586,0.0
16587,11702,0.078316
16587,6293,0.116414
16587,8890,0.169158
16587,5716,0.245287
16588,12713,0.100394
16588,7928,0.116365
16588,8451,0.150447
16588,5349,0.150447
16588,5885,0.1537
16589,448,0.100611
16589,13015,0.116552
16589,14178,0.15225
16589,13132,0.153219
16589,15772,0.166792
16590,4179,0.149697
16590,6200,0.153368
16590,10475,0.156164
16590,2873,0.159687
16590,5818,0.189031
16591,6136,0.268068
16591,5515,0.967921
16591,10306,1.041967
16591,3216,1.063383
16591,11342,1.069077
16592,10630,0.074834
16592,14680,0.100256
16592,16634,0.124961
16592,399,0.15334
16592,13033,0.224502
16593,9391,0.087503
16593,2196,0.087503
16593,7636,0.088956
16593,1035,0.169626
16593,5323,0.213866
16594,15396,0.134213
16594,4091,0.151954
16594,3442,0.164458
16594,14215,0.241511
16594,4710,0.242392
16595,7535,0.074848
16595,16972,0.087066
16595,9693,0.111195
16595,12403,0.149696
16595,7147,0.150108
16596,3244,0.143636
16596,13220,0.151015
16596,11659,0.153215
16596,11141,0.169529
16596,2971,0.384472
16597,4590,0.011119
16597,6220,0.159817
16597,5674,0.227212
16597,15695,0.268154
16597,8841,0.277449
16598,5533,0.166792
16598,14169,0.208242
16598,18430,0.227309
16598,12111,0.227309
16598,16112,0.44834
16599,8159,0.07834
16599,15161,0.087297
16599,12719,0.144553
16599,8711,0.150645
16599,14774,0.151872
16600,10163,0.234844
16600,1477,0.277987
16600,7953,0.281187
16600,14076,0.306917
16600,11878,0.344855
16601,2177,0.066717
16601,14643,0.075066
16601,4483,0.082145
16601,282,0.1251
16601,297,0.155673
16602,16602,0.0
16602,2471,0.087073
16602,11291,0.087074
16602,7023,0.134044
16602,9973,0.18282
16603,19431,0.066717
16603,17008,0.066717
16603,19870,0.15068
16603,14097,0.151906
16603,3597,0.172857
16604,2973,0.078338
16604,7993,0.133434
16604,7720,0.134189
16604,6231,0.203408
16604,8659,0.213782
16605,5318,0.066717
16605,14493,0.078025
16605,6098,0.093191
16605,2206,0.100075
16605,1280,0.159577
16606,14912,0.281168
16606,7304,0.455784
16606,18865,0.605174
16606,4050,0.653595
16606,1311,0.815313
16607,17290,0.075317
16607,17605,0.082373
16607,2024,0.087469
16607,2023,0.087469
16607,8497,0.12525
16608,18263,0.16047
16608,11112,0.301739
16608,6463,0.301882
16608,12198,0.309516
16608,4771,0.480106
16609,15124,0.151745
16609,2107,0.26173
16609,5394,0.301262
16609,9352,0.302061
16609,10250,0.316468
16610,16993,0.150729
16610,5307,0.208843
16610,14041,0.227185
16610,131,0.232828
16610,10171,0.32533
16611,11810,0.116354
16611,16675,0.151641
16611,16280,0.156457
16611,6330,0.245258
16611,1093,0.280079
16612,16612,0.0
16612,3106,0.011119
16612,3545,0.078254
16612,16953,0.082109
16612,17063,0.111195
16613,14549,0.153912
16613,14379,0.345707
16613,10043,0.345707
16613,18414,0.377111
16613,9735,0.407291
16614,13734,0.093369
16614,17802,0.100388
16614,1941,0.143484
16614,5175,0.169013
16614,13069,0.174413
16615,11665,0.200432
16615,67,0.21127
16615,18256,0.224618
16615,3866,0.255804
16615,7134,0.279555
16616,9868,0.134081
16616,17149,0.156305
16616,3303,0.164024
16616,4391,0.18019
16616,1869,0.193427
16617,16746,0.087109
16617,9988,0.087109
16617,11346,0.108019
16617,5619,0.134067
16617,12644,0.168809
16618,14116,0.417294
16618,10783,0.451862
16618,809,0.452956
16618,7791,0.460404
16618,3657,0.71491
16619,10493,0.100419
16619,10619,0.143504
16619,13487,0.22239
16619,1324,0.224205
16619,7287,0.238227
16620,8947,0.066717
16620,19037,0.077836
16620,3791,0.078046
16620,10201,0.152974
16620,9557,0.163823
16621,9960,0.125156
16621,3964,0.150729
16621,14929,0.155673
16621,9967,0.169276
16621,524,0.216403
16622,9984,0.107997
16622,8566,0.168756
16622,3256,0.182824
16622,478,0.208122
16622,2982,0.213694
16623,17373,0.033358
16623,9532,0.074857
16623,7619,0.088956
16623,5508,0.156182
16623,16914,0.174149
16624,10754,0.100325
16624,5724,0.116306
16624,15842,0.133434
16624,16436,0.164033
16624,9471,0.172765
16625,15946,0.075414
16625,11594,0.077836
16625,11595,0.077836
16625,9211,0.078625
16625,4946,0.125309
16626,13226,0.066717
16626,7920,0.180316
16626,7958,0.180316
16626,981,0.182879
16626,7700,0.193074
16627,14443,0.044478
16627,14442,0.044478
16627,9434,0.055597
16627,6391,0.075834
16627,2757,0.087209
16628,17148,0.081954
16628,8174,0.100274
16628,16553,0.153388
16628,1322,0.156184
16628,13909,0.244629
16629,16629,0.0
16629,11315,0.022239
16629,6921,0.14343
16629,11417,0.153485
16629,14700,0.153486
16630,5449,0.619178
16630,8267,1.375994
16630,18666,2.328257
16630,1327,2.519214
16630,1099,2.82184
16631,740,0.075363
16631,1501,0.082416
16631,4424,0.100075
16631,5938,0.108342
16631,14044,0.108342
16632,18186,0.087087
16632,6095,0.375843
16632,1978,0.462006
16632,5698,0.488382
16632,12043,0.501429
16633,15686,0.075074
16633,18636,0.077836
16633,18113,0.100436
16633,17696,0.116401
16633,19735,0.125105
16634,16592,0.124961
16634,399,0.152986
16634,14680,0.166792
16634,10630,0.180044
16634,17050,0.20808
16635,12624,0.181095
16635,7501,0.181095
16635,19736,0.321692
16635,10351,0.336029
16635,19098,0.404069
16636,9848,0.14359
16636,14101,0.150838
16636,18424,0.213816
16636,13479,0.213817
16636,12167,0.244629
16637,5887,0.0936
16637,19142,0.133434
16637,2522,0.133434
16637,8571,0.150598
16637,3543,0.234791
16638,15186,0.055597
16638,15174,0.203524
16638,18181,0.22239
16638,18330,0.241846
16638,6131,0.322465
16639,17197,0.044478
16639,19758,0.107904
16639,15293,0.143337
16639,19304,0.152936
16639,20025,0.200151
16640,4572,0.093346
16640,6509,0.156421
16640,5046,0.287922
16640,16222,0.300226
16640,18325,0.348722
16641,16144,0.193132
16641,13130,0.216386
16641,19198,0.24236
16641,20225,0.245303
16641,20130,0.256487
16642,1718,0.075042
16642,1601,0.100075
16642,8750,0.100411
16642,18065,0.125085
16642,7394,0.134147
16643,6282,0.093321
16643,13578,0.093322
16643,7110,0.25597
16643,16063,0.259048
16643,4512,0.293755
16644,16644,0.0
16644,7348,0.078347
16644,495,0.108177
16644,9659,0.156695
16644,13410,0.17461
16645,4449,0.163677
16645,4196,0.226661
16645,376,0.304047
16645,8351,0.374476
16645,6775,0.374476
16646,13232,0.033358
16646,1488,0.055597
16646,6164,0.077836
16646,14264,0.107942
16646,15326,0.116217
16647,4445,0.075842
16647,13514,0.078249
16647,11820,0.07825
16647,16275,0.082105
16647,4998,0.093378
16648,10542,0.044478
16648,3063,0.088956
16648,3658,0.100633
16648,2936,0.152309
16648,8046,0.208806
16649,20093,0.111195
16649,11169,0.125143
16649,12320,0.144553
16649,9802,0.144553
16649,20263,0.169234
16650,490,0.152956
16650,8821,0.203283
16650,10663,0.224017
16650,12744,0.273045
16650,12343,0.277145
16651,9099,0.075099
16651,14834,0.153858
16651,666,0.16435
16651,12449,0.267686
16651,12987,0.267686
16652,12699,0.033358
16652,10508,0.213731
16652,829,0.216139
16652,11207,0.216139
16652,8920,0.267358
16653,9580,0.133434
16653,1363,0.149987
16653,1697,0.200151
16653,16465,0.237481
16653,7017,0.300226
16654,15807,0.066717
16654,13974,0.134013
16654,9784,0.174052
16654,17534,0.215906
16654,6314,0.255809
16655,10854,0.174535
16655,11986,0.224215
16655,14378,0.251198
16655,7481,0.287042
16655,18134,0.316529
16656,6107,0.011119
16656,17168,0.076108
16656,18525,0.08235
16656,14788,0.23552
16656,14789,0.23552
16657,5936,0.250547
16657,8382,0.325012
16657,12911,0.417659
16657,1271,0.421536
16657,14115,0.57536
16658,19446,0.194121
16658,10559,0.242978
16658,5055,0.28734
16658,4827,0.29877
16658,7084,0.329688
16659,6950,0.033358
16659,2353,0.044478
16659,1725,0.075646
16659,7863,0.093219
16659,4443,0.168681
16660,8713,0.076156
16660,12127,0.108327
16660,13231,0.143656
16660,7062,0.15109
16660,1250,0.163008
16661,17135,0.151464
16661,6901,0.159806
16661,12570,0.180171
16661,9878,0.180171
16661,5736,0.200151
16662,16373,0.066717
16662,3585,0.088956
16662,16688,0.124957
16662,14566,0.133434
16662,251,0.163854
16663,10652,0.151888
16663,4906,0.164398
16663,3309,0.225651
16663,4296,0.229724
16663,2633,0.241469
16664,20327,0.011119
16664,20417,0.100355
16664,19702,0.100355
16664,6594,0.116331
16664,10691,0.12504
16665,3408,0.011119
16665,6723,0.156301
16665,8887,0.203337
16665,18438,0.21127
16665,6920,0.225855
16666,9843,0.093206
16666,6670,0.134017
16666,19385,0.150029
16666,3586,0.152974
16666,17589,0.163818
16667,12206,0.022239
16667,9607,0.093371
16667,15555,0.151667
16667,5337,0.234722
16667,14002,0.241987
16668,9689,0.033358
16668,14749,0.055597
16668,11893,0.093631
16668,5453,0.116572
16668,7949,0.122314
16669,2148,0.125203
16669,12552,0.144553
16669,16302,0.164603
16669,4749,0.216509
16669,16214,0.317155
16670,909,0.088956
16670,11335,0.151635
16670,4656,0.24131
16670,6675,0.246244
16670,15749,0.246244
16671,4295,0.066717
16671,13257,0.331174
16671,9823,0.376288
16671,14183,0.511497
16671,6042,0.537126
16672,15475,0.055597
16672,7298,0.066717
16672,2277,0.087481
16672,12371,0.100627
16672,11722,0.14365
16673,4358,0.011119
16673,713,0.033358
16673,10845,0.124924
16673,4101,0.163749
16673,12553,0.200419
16674,4876,0.055597
16674,8333,0.153031
16674,17120,0.166792
16674,5862,0.193434
16674,14266,0.224222
16675,11810,0.10038
16675,12747,0.151641
16675,16611,0.151641
16675,1093,0.162852
16675,2253,0.225277
16676,10450,0.317188
16676,8611,0.782926
16676,193,1.037584
16676,8634,1.148802
16676,15673,1.173453
16677,15825,0.0
16677,19386,0.011119
16677,10785,0.087242
16677,3521,0.116387
16677,2472,0.150515
16678,3483,0.07587
16678,11637,0.082131
16678,8840,0.108125
16678,10724,0.116386
16678,1226,0.174482
16679,12721,0.022239
16679,15197,0.162831
16679,15198,0.162831
16679,254,0.227331
16679,8865,0.303108
16680,16680,0.0
16680,13040,0.100075
16680,2359,0.16024
16680,2317,0.303845
16680,11795,0.394649
16681,16680,0.0
16681,13040,0.100075
16681,2359,0.16024
16681,2317,0.303845
16681,11795,0.394649
16682,8975,0.011119
16682,6767,0.213744
16682,7648,0.216192
16682,17991,0.224191
16682,489,0.225028
16683,10382,0.1631
16683,12947,0.408515
16683,15058,0.694912
16683,2127,0.749273
16683,14157,0.793645
16684,11307,0.077836
16684,20043,0.124968
16684,3146,0.152992
16684,16526,0.189031
16684,747,0.213687
16685,4942,0.022239
16685,10734,0.087192
16685,1755,0.30113
16685,11884,0.63247
16685,2634,0.714214
16686,14914,0.143345
16686,231,0.232378
16686,4820,0.233951
16686,6773,0.340135
16686,8217,0.420583
16687,4453,0.075078
16687,14192,0.075078
16687,7249,0.078302
16687,1294,0.087263
16687,12507,0.108145
16688,16662,0.124957
16688,18707,0.177912
16688,16373,0.182808
16688,19795,0.193006
16688,3585,0.203303
16689,2950,0.200475
16689,7358,0.228792
16689,12267,0.231209
16689,12170,0.241414
16689,12546,0.266948
16690,15768,0.087023
16690,10282,0.12494
16690,6755,0.149596
16690,19383,0.203291
16690,8976,0.224049
16691,8163,0.022239
16691,13617,0.075642
16691,16281,0.151284
16691,14380,0.162769
16691,1070,0.168675
16692,2887,0.077836
16692,15518,0.122314
16692,15179,0.153356
16692,14255,0.156153
16692,2622,0.159677
16693,7226,0.093368
16693,11817,0.100388
16693,4955,0.169012
16693,6642,0.186736
16693,12811,0.186738
16694,312,0.122314
16694,14104,0.133434
16694,640,0.143432
16694,9366,0.153498
16694,6838,0.186581
16695,56,0.033358
16695,9192,0.055597
16695,20092,0.087294
16695,19096,0.125128
16695,9861,0.150227
16696,9389,0.078089
16696,5455,0.087072
16696,10988,0.10799
16696,9474,0.107991
16696,8502,0.133434
16697,7027,0.077836
16697,11290,0.093429
16697,8312,0.162891
16697,7655,0.180463
16697,4337,0.245284
16698,13383,0.044478
16698,5117,0.144553
16698,16427,0.156697
16698,18201,0.164397
16698,8336,0.172853
16699,18315,0.044478
16699,9669,0.044478
16699,18970,0.160059
16699,18901,0.164253
16699,6130,0.174473
16700,16701,0.0
16700,16700,0.0
16700,10241,0.075116
16700,12242,0.08219
16700,2596,0.087296
16701,16701,0.0
16701,16700,0.0
16701,10241,0.075116
16701,12242,0.08219
16701,2596,0.087296
16702,16701,0.0
16702,16700,0.0
16702,10241,0.075116
16702,12242,0.08219
16702,2596,0.087296
16703,16845,0.011119
16703,1968,0.076124
16703,6081,0.152248
16703,1380,0.153219
16703,4993,0.20348
16704,13394,0.077836
16704,12072,0.093432
16704,12844,0.151817
16704,12480,0.162893
16704,15256,0.224442
16705,9294,0.100261
16705,16037,0.245209
16705,6362,0.245819
16705,10998,0.311346
16705,19648,0.36361
16706,13793,0.122314
16706,17577,0.16281
16706,7011,0.168832
16706,13154,0.21371
16706,6088,0.225002
16707,14485,0.011119
16707,18510,0.075105
16707,7773,0.150622
16707,210,0.177912
16707,14048,0.186891
16708,6381,0.0
16708,4448,0.087329
16708,8991,0.153142
16708,3409,0.169266
16708,17123,0.238517
16709,11548,0.075984
16709,5616,0.133434
16709,19597,0.224243
16709,18314,0.355787
16709,7025,0.402011
16710,7561,0.100276
16710,8445,0.193019
16710,7465,0.208114
16710,4989,0.23428
16710,20342,0.298641
16711,16233,0.044478
16711,9103,0.151346
16711,5740,0.200151
16711,11401,0.26665
16711,8979,0.287444
16712,17087,0.077836
16712,8934,0.172861
16712,6852,0.226531
16712,18605,0.227891
16712,16282,0.229783
16713,18242,0.076236
16713,5405,0.152473
16713,15255,0.154486
16713,1354,0.157263
16713,15394,0.163046
16714,11987,0.033358
16714,11542,0.044478
16714,8672,0.078205
16714,17225,0.116338
16714,12030,0.116339
16715,856,0.16476
16715,1241,0.174951
16715,12221,0.355824
16715,8483,0.400302
16715,10200,0.430938
16716,7330,0.066717
16716,13406,0.088956
16716,17790,0.133434
16716,15547,0.156041
16716,7635,0.159568
16717,2415,0.081836
16717,15859,0.088956
16717,10174,0.122314
16717,19957,0.232359
16717,19782,0.286205
16718,16583,1.276872
16718,16951,1.291927
16718,9666,1.300981
16718,567,1.349887
16718,11018,1.376835
16719,17985,0.066717
16719,7499,0.15334
16719,4323,0.162775
16719,1919,0.180041
16719,10128,0.18281
16720,10265,0.055597
16720,290,0.163886
16720,9015,0.200151
16720,12771,0.215968
16720,12756,0.22239
16721,14951,0.160438
16721,5287,0.208676
16721,16094,0.230087
16721,9974,0.251648
16721,13631,0.268525
16722,13169,0.033358
16722,10063,0.082391
16722,11235,0.116571
16722,14749,0.154321
16722,9689,0.160603
16723,16723,0.0
16723,1156,0.078099
16723,13223,0.122314
16723,14224,0.134049
16723,19766,0.153001
16724,16724,0.0
16724,10413,0.087137
16724,18123,0.213717
16724,10608,0.2665
16724,5501,0.296419
16725,12506,0.093147
16725,4959,0.100075
16725,9569,0.107905
16725,18179,0.193135
16725,3467,0.255394
16726,1798,0.318023
16726,14021,0.334692
16726,3693,0.34488
16726,5982,0.36614
16726,16761,0.37881
16727,1784,0.044478
16727,6746,0.081957
16727,2115,0.134046
16727,7178,0.200151
16727,4944,0.241561
16728,1703,0.075715
16728,8618,0.108017
16728,8988,0.111195
16728,3385,0.15143
16728,8572,0.155673
16729,16729,0.0
16729,9350,0.011119
16729,7994,0.044478
16729,9545,0.143495
16729,10711,0.172812
16730,7237,0.124992
16730,12974,0.151413
16730,2828,0.153441
16730,11901,0.153441
16730,13317,0.153441
16731,19838,0.107997
16731,8239,0.116267
16731,7039,0.116267
16731,46,0.156197
16731,2721,0.15972
16732,14733,0.10798
16732,18576,0.116251
16732,19703,0.122314
16732,12830,0.150094
16732,18985,0.163877
16733,8031,0.144553
16733,783,0.174535
16733,6552,0.182913
16733,7705,0.224433
16733,12031,0.26834
16734,4283,0.066717
16734,1765,0.077976
16734,4353,0.124904
16734,6584,0.149476
16734,7041,0.226681
16735,19276,0.033358
16735,20289,0.055597
16735,19048,0.077836
16735,19147,0.082385
16735,18794,0.093625
16736,453,0.022239
16736,15199,0.27753
16736,13054,0.287924
16736,20236,0.30945
16736,10931,0.309901
16737,8847,0.316006
